row_label_raw,row_label_full,col_0,30.6.2025VND,31.12.2024VND,numeric__30.6.2025VND,numeric__31.12.2024VND
PNJ Jewelry Production and Trading Company Limited,PNJ Jewelry Production and Trading Company Limited,PNJ Jewelry Production and Trading Company Limited,"740,000,000,000","400,000,000,000",,
CAO Fashion Company Limite,CAO Fashion Company Limite,CAO Fashion Company Limite,"200,000,000,000","120,000,000,000",,
Total guarantee,Total guarantee,Total guarantee,"940,000,000,000","520,000,000,000",,
