row_label_raw,row_label_full,col_0,Kỳ 6 tháng kết thúc ngày,Kỳ 6 tháng kết thúc ngày_1,numeric__Kỳ 6 tháng kết thúc ngày,numeric__Kỳ 6 tháng kết thúc ngày_1
,,,30.6.2025VND,30.6.2024VND,,
Lãi tiền gửi và lãi trái phiếu,Lãi tiền gửi và lãi trái phiếu,Lãi tiền gửi và lãi trái phiếu,41.324.420.833,14.158.432.536,41324420833.0,14158432536.0
Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,15.284.632.912,3.699.585.646,15284632912.0,3699585646.0
Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối kỳ,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối kỳ,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối kỳ,469.901.381,297.490.832,469901381.0,297490832.0
,,,57.078.955.126,18.155.509.014,57078955126.0,18155509014.0
