row_label_raw,row_label_full,col_0,Quyền sử dụng đất (*) VND,Phần mềm VND,Tổng cộng VND,numeric__Quyền sử dụng đất (*) VND,numeric__Phần mềm VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2025 và tại ngày 30 tháng 6 năm 2025,Nguyên giá > Tại ngày 1 tháng 1 năm 2025 và tại ngày 30 tháng 6 năm 2025,Tại ngày 1 tháng 1 năm 2025 và tại ngày 30 tháng 6 năm 2025,557.818.230.168,148.345.324.976,706.163.555.144,557818230168.0,148345324976.0,706163555144.0
Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2025,Khẩu hao lũy kế > Tại ngày 1 tháng 1 năm 2025,Tại ngày 1 tháng 1 năm 2025,-,97.915.279.356,97.915.279.356,,97915279356.0,97915279356.0
Khẩu hao trong kỳ,Khẩu hao lũy kế > Khẩu hao trong kỳ,Khẩu hao trong kỳ,-,8.421.110.915,8.421.110.915,,8421110915.0,8421110915.0
Tại ngày 30 tháng 6 năm 2025,Khẩu hao lũy kế > Tại ngày 30 tháng 6 năm 2025,Tại ngày 30 tháng 6 năm 2025,-,106.336.390.271,106.336.390.271,,106336390271.0,106336390271.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2025,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2025,Tại ngày 1 tháng 1 năm 2025,557.818.230.168,50.430.045.620,608.248.275.788,557818230168.0,50430045620.0,608248275788.0
Tại ngày 30 tháng 6 năm 2025,Giá trị còn lại > Tại ngày 30 tháng 6 năm 2025,Tại ngày 30 tháng 6 năm 2025,557.818.230.168,42.008.934.705,599.827.164.873,557818230168.0,42008934705.0,599827164873.0
