row_label_raw,row_label_full,col_0,For the six-month period ended,For the six-month period ended_1,numeric__For the six-month period ended,numeric__For the six-month period ended_1
,,,30.6.2025VND,30.6.2024VND,,
Accounting profit before tax,Accounting profit before tax,Accounting profit before tax,"1,289,619,665,305","1,335,308,323,487",,
Tax calculated at a rate of 20%,Tax calculated at a rate of 20%,Tax calculated at a rate of 20%,"257,923,933,061","267,061,664,697",,
Effect of:,Effect of:,Effect of:,,,,
Expenses not deductible for tax purposes,Expenses not deductible for tax purposes,Expenses not deductible for tax purposes,"1,733,438,639","1,104,368,741",,
CIT charge (*),CIT charge (*),CIT charge (*),"259,657,371,700","268,166,033,438",,
Charged/(credited) to the interim separate income statement:,Charged/(credited) to the interim separate income statement:,Charged/(credited) to the interim separate income statement:,,,,
CIT – current,CIT – current,CIT – current,"263,254,365,899","277,769,644,645",,
CIT – deferred,CIT – deferred,CIT – deferred,"(3,596,994,199)","(9,603,611,207)",,
,,,"259,657,371,700","268,166,033,438",,
