row_label_raw,row_label_full,col_0,30.6.2025VND,31.12.2024VND,numeric__30.6.2025VND,numeric__31.12.2024VND
Deferred tax assets:,Deferred tax assets:,Deferred tax assets:,Deferred tax assets:,Deferred tax assets:,,
Deferred tax assets to be recovered within 12 months,Deferred tax assets to be recovered within 12 months,Deferred tax assets to be recovered within 12 months,"113,273,962,926","109,038,479,890",,
Deferred tax assets to be recovered after more than 12 months,Deferred tax assets to be recovered after more than 12 months,Deferred tax assets to be recovered after more than 12 months,"85,115,461,912","85,753,950,749",,
,,,"198,389,424,838","194,792,430,639",,
