row_label_raw,row_label_full,col_0,Kỳ 6 tháng kết thúc ngày,Kỳ 6 tháng kết thúc ngày_1,numeric__Kỳ 6 tháng kết thúc ngày,numeric__Kỳ 6 tháng kết thúc ngày_1
,,,30.6.2025VND,30.6.2024VND,,
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.289.619.665.305,1.335.308.323.487,1289619665305.0,1335308323487.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,257.923.933.061,267.061.664.697,257923933061.0,267061664697.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,1.733.438.639,1.104.368.741,1733438639.0,1104368741.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),259.657.371.700,268.166.033.438,259657371700.0,268166033438.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng giữa niên độ:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng giữa niên độ:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng giữa niên độ:,,,,
Thuế TNDN - hiện hành,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng giữa niên độ: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,263.254.365.899,277.769.644.645,263254365899.0,277769644645.0
Thuế TNDN - hoãn lại,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng giữa niên độ: > Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,(3.596.994.199),(9.603.611.207),-3596994199.0,-9603611207.0
,,,259.657.371.700,268.166.033.438,259657371700.0,268166033438.0
