row_label_raw,row_label_full,col_0,30.6.2025,30.6.2025_1,31.12.2024,31.12.2024_1,numeric__30.6.2025,numeric__30.6.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
,,,Cổ phiếu phổ thông,%,Cổ phiếu phổ thông,%,,,,
"T.Rowe Price Associates, Inc. (*)","T.Rowe Price Associates, Inc. (*)","T.Rowe Price Associates, Inc. (*)",18.306.531,"5,42",9.417.411,"2,79",18306531.0,5.42,9417411.0,2.79
Bà Trương Ngọc Phương (*),Bà Trương Ngọc Phương (*),Bà Trương Ngọc Phương (*),14.188.326,"4,20",21.189.893,"6,27",14188326.0,4.2,21189893.0,6.27
Sprucegrove Investment Management Ltd. (*),Sprucegrove Investment Management Ltd. (*),Sprucegrove Investment Management Ltd. (*),16.175.483,"4,79",17.475.032,"5,17",16175483.0,4.79,17475032.0,5.17
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,289.404.436,"85,64",289.992.440,"85,82",289404436.0,85.64,289992440.0,85.82
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(169.559),"(0,05)",(169.559),"(0,05)",-169559.0,-0.05,-169559.0,-0.05
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,337.905.217,100,337.905.217,100,337905217.0,100.0,337905217.0,100.0
