row_label_raw,row_label_full,col_0,30.6.2025,30.6.2025_1,30.6.2025_2,30.6.2025_3,numeric__30.6.2025,numeric__30.6.2025_1,numeric__30.6.2025_2,numeric__30.6.2025_3
,,,Cost VND,Recoverable amount VND,Provision VND,Overdue period,,,,
Receivables that were past due,Receivables that were past due,Receivables that were past due,"30,969,816,022","3,258,005,068","(27,711,810,954)",From over 1 year to over 3 years,,,,
,,,31.12.2024,31.12.2024,31.12.2024,31.12.2024,31122024.0,31122024.0,31122024.0,31122024.0
,,,Cost VND,Recoverable amount VND,Provision VND,Overdue period,,,,
Receivables that were past due,Receivables that were past due,Receivables that were past due,"30,969,816,022","3,258,005,068","(27,711,810,954)",From over 6 months to over 3 years,,,,
