row_label_raw,row_label_full,col_0,30.6.2025,31.12.2024,numeric__30.6.2025,numeric__31.12.2024
Đô la Mỹ - USD,Đô la Mỹ - USD,Đô la Mỹ - USD,80.847,78.309,80847.0,78309.0
Băng Anh - GBP,Băng Anh - GBP,Băng Anh - GBP,1.625,1.625,1625.0,1625.0
Euro - EUR,Euro - EUR,Euro - EUR,429,433,429.0,433.0
Đô la Úc - AUD,Đô la Úc - AUD,Đô la Úc - AUD,346,355,346.0,355.0
Đô la Hồng Kông - HKD,Đô la Hồng Kông - HKD,Đô la Hồng Kông - HKD,969,969,969.0,969.0
Đô la Singapore - SGD,Đô la Singapore - SGD,Đô la Singapore - SGD,174,174,174.0,174.0
Vàng miếng - chỉ,Vàng miếng - chỉ,Vàng miếng - chỉ,4.451,3.051,4451.0,3051.0
