row_label_raw,row_label_full,col_0,Kỳ 6 tháng kết thúc ngày,Kỳ 6 tháng kết thúc ngày_1,numeric__Kỳ 6 tháng kết thúc ngày,numeric__Kỳ 6 tháng kết thúc ngày_1
,,,30.6.2025VND,30.6.2024VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,237.004.818.890,254.063.811.703,237004818890.0,254063811703.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,69.256.818.369,71.082.333.660,69256818369.0,71082333660.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,15.234.134.740,16.174.174.967,15234134740.0,16174174967.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",6.160.593.857,5.842.994.049,6160593857.0,5842994049.0
Dư phòng nợ phải thu khó đòi,Dư phòng nợ phải thu khó đòi,Dư phòng nợ phải thu khó đòi,-,3.296.029.032,,3296029032.0
Khác,Khác,Khác,23.936.606.212,18.119.575.512,23936606212.0,18119575512.0
,,,351.592.972.068,368.578.918.923,351592972068.0,368578918923.0
