row_label_raw,row_label_full,col_0,Kỳ 6 tháng kết thúc ngày,Kỳ 6 tháng kết thúc ngày_1,numeric__Kỳ 6 tháng kết thúc ngày,numeric__Kỳ 6 tháng kết thúc ngày_1
,,,30.6.2025VND,30.6.2024VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.303.817.598.344,1.290.859.893.363,1303817598344.0,1290859893363.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,656.104.974.531,609.953.632.251,656104974531.0,609953632251.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",99.463.808.794,100.065.351.923,99463808794.0,100065351923.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,25.967.009.952,26.310.526.178,25967009952.0,26310526178.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,-,3.296.029.032,,3296029032.0
Khác,Khác,Khác,76.306.417.446,60.437.751.677,76306417446.0,60437751677.0
,,,2.161.659.809.067,2.090.923.184.424,2161659809067.0,2090923184424.0
