row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,20.916.710.755.306,22.336.838.067.678,20916710755306.0,22336838067678.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.784.868.319.851,10.131.871.427.527,9784868319851.0,10131871427527.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,7.201.636.687.343,7.780.186.627.158,7201636687343.0,7780186627158.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.277.532.567.826,3.495.397.235.835,3277532567826.0,3495397235835.0
Khác,Khác,Khác,652.673.180.286,929.382.777.158,652673180286.0,929382777158.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,1.167.651.662.536,1.881.027.579.714,1167651662536.0,1881027579714.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,900.930.084.971,1.606.250.879.854,900930084971.0,1606250879854.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,159.254.245.154,139.825.183.621,159254245154.0,139825183621.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,64.007.887.365,90.478.834.386,64007887365.0,90478834386.0
Khác,Khác,Khác,43.459.445.046,44.472.681.853,43459445046.0,44472681853.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,22.084.362.417.842,24.217.865.647.392,22084362417842.0,24217865647392.0
