row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,5.837.534.461.444,8.005.144.461.815,5837534461444.0,8005144461815.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,5.623.974.610.449,5.607.472.781.483,5623974610449.0,5607472781483.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,3.768.876.615.980,4.235.928.262.854,3768876615980.0,4235928262854.0
"Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng",2.412.679.172.808,2.354.592.879.351,2412679172808.0,2354592879351.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.730.775.672.317,1.538.923.390.052,1730775672317.0,1538923390052.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,952.381.256.823,1.401.245.452.212,952381256823.0,1401245452212.0
Phụ kiện,Phụ kiện,Phụ kiện,752.359.819.674,1.074.436.699.296,752359819674.0,1074436699296.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,230.759.650.233,292.194.612.893,230759650233.0,292194612893.0
"Đồng hồ, mất kính","Đồng hồ, mất kính","Đồng hồ, mất kính",230.045.847.634,420.538.319.070,230045847634.0,420538319070.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,141.086.706.363,243.014.773.213,141086706363.0,243014773213.0
Xe đạp,Xe đạp,Xe đạp,129.801.338.859,284.973.590.624,129801338859.0,284973590624.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,218.409.370.512,599.666.173.823,218409370512.0,599666173823.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,22.028.684.523.096,26.058.131.396.686,22028684523096.0,26058131396686.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(204.448.896.920),(362.053.661.404),-204448896920.0,-362053661404.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,21.824.235.626.176,25.696.077.735.282,21824235626176.0,25696077735282.0
