row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Chênh lệch tỷ giá,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Chênh lệch tỷ giá,numeric__VND Số cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,10.688.138.631.456,70.373.733.043.570,(61.933.329.857.245),-,19.128.541.817.781,10688138631456.0,70373733043570.0,-61933329857245.0,,19128541817781.0
Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),10.688.138.631.456,70.373.733.043.570,(61.933.329.857.245),-,19.128.541.817.781,10688138631456.0,70373733043570.0,-61933329857245.0,,19128541817781.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,5.901.250.000.000,-,-,84.000.000.000,5.985.250.000.000,5901250000000.0,,,84000000000.0,5985250000000.0
Vay ngân hàng dài hạn (Thuyết minh số 22.2),Vay ngân hàng dài hạn (Thuyết minh số 22.2),Vay ngân hàng dài hạn (Thuyết minh số 22.2),5.901.250.000.000,-,-,84.000.000.000,5.985.250.000.000,5901250000000.0,,,84000000000.0,5985250000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,16.589.388.631.456,70.373.733.043.570,(61.933.329.857.245),84.000.000.000,25.113.791.817.781,16589388631456.0,70373733043570.0,-61933329857245.0,84000000000.0,25113791817781.0
