row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,196.646.482.462,249.320.115.674,196646482462.0,249320115674.0
Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,Tài sản thừa chờ giải quyết,108.790.486,76.724.123,108790486.0,76724123.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,646.092.041,751.123.417,646092041.0,751123417.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,7.889.451,37.970.420,7889451.0,37970420.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,1.469.699,6.660.342,1469699.0,6660342.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,919.197,46.598.485,919197.0,46598485.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",12.869.257.323,11.534.727.323,12869257323.0,11534727323.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",183.012.064.265,236.866.311.564,183012064265.0,236866311564.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,2.080.702.000,2.080.702.000,2080702000.0,2080702000.0
Lãi vay phải trả cá nhân mua nợ (9),Lãi vay phải trả cá nhân mua nợ (9),Lãi vay phải trả cá nhân mua nợ (9),6.000.000.000,-,6000000000.0,
Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân (1),Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân (1),Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân (1),6.000.000.000,6.000.000.000,6000000000.0,6000000000.0
Công ty TNHH Pegasus Thăng Long,Công ty TNHH Pegasus Thăng Long,Công ty TNHH Pegasus Thăng Long,-,116.042.770.800,,116042770800.0
Công ty Cổ phần Giáo dục quốc tế Thần Đông (2),Công ty Cổ phần Giáo dục quốc tế Thần Đông (2),Công ty Cổ phần Giáo dục quốc tế Thần Đông (2),36.008.500.000,36.008.500.000,36008500000.0,36008500000.0
Công ty TNHH Gió Hát (3),Công ty TNHH Gió Hát (3),Công ty TNHH Gió Hát (3),36.090.811.985,36.090.811.985,36090811985.0,36090811985.0
Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (4),Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (4),Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà (4),28.373.788.160,28.373.788.160,28373788160.0,28373788160.0
Công ty Cổ phần BSC Việt Nam (5),Công ty Cổ phần BSC Việt Nam (5),Công ty Cổ phần BSC Việt Nam (5),6.131.655.786,6.131.655.786,6131655786.0,6131655786.0
Cá nhân (6),Cá nhân (6),Cá nhân (6),55.679.716.260,-,55679716260.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,6.646.890.074,6.138.082.833,6646890074.0,6138082833.0
Dài hạn,Dài hạn,Dài hạn,519.674.076.159,540.883.536.898,519674076159.0,540883536898.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",3.738.510.199,3.153.794.199,3738510199.0,3153794199.0
Nhận hợp tác đầu tư và các khoản khác,Nhận hợp tác đầu tư và các khoản khác,Nhận hợp tác đầu tư và các khoản khác,491.817.132.742,491.817.132.742,491817132742.0,491817132742.0
Công ty Cổ phần Giáo dục Quốc tế Thần Đông (7),Công ty Cổ phần Giáo dục Quốc tế Thần Đông (7),Công ty Cổ phần Giáo dục Quốc tế Thần Đông (7),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
Công ty Cổ phần Đầu tư Nông nghiệp,Công ty Cổ phần Đầu tư Nông nghiệp,Công ty Cổ phần Đầu tư Nông nghiệp,220.500.000.000,220.500.000.000,220500000000.0,220500000000.0
Công nghệ cao Hà Nội (8),Công nghệ cao Hà Nội (8),Công nghệ cao Hà Nội (8),,,,
Công ty TNHH Gió Hát (3),Công nghệ cao Hà Nội (8) > Công ty TNHH Gió Hát (3),Công ty TNHH Gió Hát (3),70.067.483.056,70.067.483.056,70067483056.0,70067483056.0
Các đối tượng khác,Công nghệ cao Hà Nội (8) > Các đối tượng khác,Các đối tượng khác,1.249.649.686,1.249.649.686,1249649686.0,1249649686.0
Lãi vay phải trả,Công nghệ cao Hà Nội (8) > Lãi vay phải trả,Lãi vay phải trả,24.118.433.218,45.912.609.957,24118433218.0,45912609957.0
Lãi vay phải trả Ngân hàng TMCP Quốc dân (NCB) (1),Công nghệ cao Hà Nội (8) > Lãi vay phải trả Ngân hàng TMCP Quốc dân (NCB) (1),Lãi vay phải trả Ngân hàng TMCP Quốc dân (NCB) (1),6.393.433.218,12.393.433.218,6393433218.0,12393433218.0
Lãi vay phải trả cá nhân mua nợ (9),Công nghệ cao Hà Nội (8) > Lãi vay phải trả cá nhân mua nợ (9),Lãi vay phải trả cá nhân mua nợ (9),14.000.000.000,29.794.176.739,14000000000.0,29794176739.0
Các đối tượng khác,Công nghệ cao Hà Nội (8) > Các đối tượng khác,Các đối tượng khác,3.725.000.000,3.725.000.000,3725000000.0,3725000000.0
Tổng,Công nghệ cao Hà Nội (8) > Tổng,Tổng,716.320.558.621,790.203.652.572,716320558621.0,790203652572.0
