row_label_raw,row_label_full,col_0,31/12/2025 (VND) > Giá trị ghi sổ,31/12/2025 (VND) > Dự phòng,01/01/2025 (VND) > Giá trị ghi sổ,01/01/2025 (VND) > Dự phòng,numeric__31/12/2025 (VND) > Giá trị ghi sổ,numeric__31/12/2025 (VND) > Dự phòng,numeric__01/01/2025 (VND) > Giá trị ghi sổ,numeric__01/01/2025 (VND) > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.355.959.999,(6.355.959.999),5.900.000.000,(5.900.000.000),6355959999.0,-6355959999.0,5900000000.0,-5900000000.0
Công ty Cổ phần Robot Tosy (i),Công ty Cổ phần Robot Tosy (i),Công ty Cổ phần Robot Tosy (i),5.786.659.999,(5.786.659.999),5.900.000.000,(5.900.000.000),5786659999.0,-5786659999.0,5900000000.0,-5900000000.0
Công ty Cổ phần Giải pháp ăn nhanh Chickin,Công ty Cổ phần Giải pháp ăn nhanh Chickin,Công ty Cổ phần Giải pháp ăn nhanh Chickin,569.300.000,(569.300.000),-,-,569300000.0,-569300000.0,,
Tổng,Tổng,Tổng,6.355.959.999,(6.355.959.999),5.900.000.000,(5.900.000.000),6355959999.0,-6355959999.0,5900000000.0,-5900000000.0
