row_label_raw,row_label_full,col_0,"Bán hàng hóa, thành phẩm",Cung cấp dịch vụ và hoạt động khác,Bất động sản,Tổng,"numeric__Bán hàng hóa, thành phẩm",numeric__Cung cấp dịch vụ và hoạt động khác,numeric__Bất động sản,numeric__Tổng
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản bộ phận,TÀI SẢN > Tài sản bộ phận,Tài sản bộ phận,631.157.229.467,848.344.609.493,417.215.006.569,1.896.716.845.529,631157229467.0,848344609493.0,417215006569.0,1896716845529.0
Tài sản không phân bổ,TÀI SẢN > Tài sản không phân bổ,Tài sản không phân bổ,,,,2.552.291.921.886,,,,2552291921886.0
Tổng tài sản,TÀI SẢN > Tổng tài sản,Tổng tài sản,,,,4.449.008.767.415,,,,4449008767415.0
NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,,,,
Nợ phải trả của các bộ phận,NỘ PHẢI TRẢ > Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,141.486.862.725,246.388.798.394,808.296.398.191,1.196.172.059.310,141486862725.0,246388798394.0,808296398191.0,1196172059310.0
Nợ phải trả không thể phân bổ,NỘ PHẢI TRẢ > Nợ phải trả không thể phân bổ,Nợ phải trả không thể phân bổ,,,,1.353.914.920.474,,,,1353914920474.0
Tổng nợ phải trả,NỘ PHẢI TRẢ > Tổng nợ phải trả,Tổng nợ phải trả,,,,2.550.086.979.784,,,,2550086979784.0
