row_label_raw,row_label_full,col_0,31/12/2025 (VND) > Giá gốc,31/12/2025 (VND) > Giá trị có thể thu hồi,01/01/2025 (VND) > Giá gốc,01/01/2025 (VND) > Giá trị có thể thu hồi,numeric__31/12/2025 (VND) > Giá gốc,numeric__31/12/2025 (VND) > Giá trị có thể thu hồi,numeric__01/01/2025 (VND) > Giá gốc,numeric__01/01/2025 (VND) > Giá trị có thể thu hồi
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,2.135.148.305,2.135.148.305,313.245.455,313.245.455,2135148305.0,2135148305.0,313245455.0,313245455.0
Chi phí xây dựng cơ bản,Chi phí xây dựng cơ bản,Chi phí xây dựng cơ bản,195.462.001.834,195.462.001.834,214.029.517.574,214.029.517.574,195462001834.0,195462001834.0,214029517574.0,214029517574.0
+ Dự án StarCity Westlake Hà Nội (1),+ Dự án StarCity Westlake Hà Nội (1),+ Dự án StarCity Westlake Hà Nội (1),179.076.211.469,179.076.211.469,178.659.544.802,178.659.544.802,179076211469.0,179076211469.0,178659544802.0,178659544802.0
+ Dự án Licogi 19 (2),+ Dự án Licogi 19 (2),+ Dự án Licogi 19 (2),13.786.820.216,13.786.820.216,13.786.820.216,13.786.820.216,13786820216.0,13786820216.0,13786820216.0,13786820216.0
+ Dự án 25 Trần Khánh Dư,+ Dự án 25 Trần Khánh Dư,+ Dự án 25 Trần Khánh Dư,-,-,16.468.231.409,16.468.231.409,,,16468231409.0,16468231409.0
+ Chi phí xây dựng cơ bản dở dang khác (3),+ Chi phí xây dựng cơ bản dở dang khác (3),+ Chi phí xây dựng cơ bản dở dang khác (3),2.598.970.149,2.598.970.149,5.114.921.147,5.114.921.147,2598970149.0,2598970149.0,5114921147.0,5114921147.0
Tổng,Tổng,Tổng,197.597.150.139,197.597.150.139,214.342.763.029,214.342.763.029,197597150139.0,197597150139.0,214342763029.0,214342763029.0
