row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,208.851.758.275,180.844.467.757,208851758275.0,180844467757.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,45.982.523.728,42.552.060.214,45982523728.0,42552060214.0
Chi phí vật liệu bao bì,Chi phí vật liệu bao bì,Chi phí vật liệu bao bì,96.730.341.617,85.543.126.133,96730341617.0,85543126133.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,1.311.479.097,1.757.005.740,1311479097.0,1757005740.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,892.494.139,925.837.537,892494139.0,925837537.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,30.981.607.916,29.499.910.817,30981607916.0,29499910817.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,32.953.311.778,20.566.527.316,32953311778.0,20566527316.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,121.459.442.632,90.701.525.971,121459442632.0,90701525971.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,58.427.681.469,49.888.833.860,58427681469.0,49888833860.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,319.531.438,40.424.626,319531438.0,40424626.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,845.952.363,283.998.944,845952363.0,283998944.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,3.318.367.280,4.316.565.922,3318367280.0,4316565922.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,9.137.829.668,21.654.411.437,9137829668.0,21654411437.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,2.274.768.179,(36.043.331.838),2274768179.0,-36043331838.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.433.034.857,29.777.593.513,22433034857.0,29777593513.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,15.875.504.079,14.542.945.060,15875504079.0,14542945060.0
Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,8.826.773.299,6.240.084.447,8826773299.0,6240084447.0
Tổng,Tổng,Tổng,330.311.200.907,271.545.993.728,330311200907.0,271545993728.0
