row_label_raw,row_label_full,col_0,Tỷ lệ > Vốnnăm giữ,Tỷ lệ > Quyềnbiểu quyết,31/12/2025 > Giá trị ghi sổ,31/12/2025 > Giá trị theo phươngpháp vốn chủ,01/01/2025 > Giá trị ghi sổ,01/01/2025 > Giá trị theo phươngpháp vốn chủ,numeric__Tỷ lệ > Vốnnăm giữ,numeric__Tỷ lệ > Quyềnbiểu quyết,numeric__31/12/2025 > Giá trị ghi sổ,numeric__31/12/2025 > Giá trị theo phươngpháp vốn chủ,numeric__01/01/2025 > Giá trị ghi sổ,numeric__01/01/2025 > Giá trị theo phươngpháp vốn chủ
"Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết",,,104.228.000.000,225.328.613.416,104.228.000.000,208.114.255.643,,,104228000000.0,225328613416.0,104228000000.0,208114255643.0
Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,Công ty Cổ phần Đầu tư BOT Hà Nội - Bắc Giang,"21,00%","21,00%",104.228.000.000,225.328.613.416,104.228.000.000,208.114.255.643,0.21,0.21,104228000000.0,225328613416.0,104228000000.0,208114255643.0
Tổng,Tổng,Tổng,,,104.228.000.000,225.328.613.416,104.228.000.000,208.114.255.643,,,104228000000.0,225328613416.0,104228000000.0,208114255643.0
