row_label_raw,row_label_full,col_0,31/12/2025 (VND),31/12/2025 (VND)_1,01/01/2025 (VND),01/01/2025 (VND)_1,numeric__31/12/2025 (VND),numeric__31/12/2025 (VND)_1,numeric__01/01/2025 (VND),numeric__01/01/2025 (VND)_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,96.115.358.386,(16.468.231.409),297.826.379.196,(102.253.226.773),96115358386.0,-16468231409.0,297826379196.0,-102253226773.0
Dự án Starcity Airport,Dự án Starcity Airport,Dự án Starcity Airport,-,-,218.295.997.573,(102.253.226.773),,,218295997573.0,-102253226773.0
Dự án Nhà máy,Dự án Nhà máy,Dự án Nhà máy,75.030.827.113,-,74.764.242.374,-,75030827113.0,,74764242374.0,
Tân Phú Trung (i),Tân Phú Trung (i),Tân Phú Trung (i),,,,,,,,
Dự án StarCity Lê Văn Lương,Tân Phú Trung (i) > Dự án StarCity Lê Văn Lương,Dự án StarCity Lê Văn Lương,4.616.299.864,-,4.766.139.249,-,4616299864.0,,4766139249.0,
Dự án 25 Trần Khánh Dư (ii),Tân Phú Trung (i) > Dự án 25 Trần Khánh Dư (ii),Dự án 25 Trần Khánh Dư (ii),16.468.231.409,(16.468.231.409),-,-,16468231409.0,-16468231409.0,,
Tổng,Tân Phú Trung (i) > Tổng,Tổng,96.115.358.386,(16.468.231.409),297.826.379.196,(102.253.226.773),96115358386.0,-16468231409.0,297826379196.0,-102253226773.0
