row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu thanh lý tài sản cố định hữu hình,Thu nhập khác > Thu thanh lý tài sản cố định hữu hình,Thu thanh lý tài sản cố định hữu hình,480.622.419,208.767.675,480622419.0,208767675.0
Xử lý công nợ,Thu nhập khác > Xử lý công nợ,Xử lý công nợ,10.129.866.542,178.391.386.739,10129866542.0,178391386739.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,1.476.497.828,545.978.295,1476497828.0,545978295.0
Tổng,Thu nhập khác > Tổng,Tổng,12.086.986.789,179.146.132.709,12086986789.0,179146132709.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Các khoản chậm nộp tiền thuê đất (tại Công ty Cổ phần Viptour Togi),Chi phí khác > Các khoản chậm nộp tiền thuê đất (tại Công ty Cổ phần Viptour Togi),Các khoản chậm nộp tiền thuê đất (tại Công ty Cổ phần Viptour Togi),10.637.140.772,11.030.681.352,10637140772.0,11030681352.0
"Các khoản truy thu, phạt thuế, chậm nộp thuế, phạt vi phạm hành chính","Chi phí khác > Các khoản truy thu, phạt thuế, chậm nộp thuế, phạt vi phạm hành chính","Các khoản truy thu, phạt thuế, chậm nộp thuế, phạt vi phạm hành chính",1.041.175.620,3.252.728.391,1041175620.0,3252728391.0
"Chi phí thanh lý tài sản, giá trị còn lại của tài sản thanh lý","Chi phí khác > Chi phí thanh lý tài sản, giá trị còn lại của tài sản thanh lý","Chi phí thanh lý tài sản, giá trị còn lại của tài sản thanh lý",125.151.226,-,125151226.0,
Phạt vi phạm hợp đồng,Chi phí khác > Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,-,425.645.162,,425645162.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,345.906.647,3.233.843.625,345906647.0,3233843625.0
Tổng,Chi phí khác > Tổng,Tổng,12.149.374.265,17.942.898.530,12149374265.0,17942898530.0
Thu nhập khác/chi phí khác (thuần),Chi phí khác > Thu nhập khác/chi phí khác (thuần),Thu nhập khác/chi phí khác (thuần),(62.387.476),161.203.234.179,-62387476.0,161203234179.0
