row_label_raw,row_label_full,col_0,31/12/2025 (VND),31/12/2025 (VND)_1,01/01/2025 (VND),01/01/2025 (VND)_1,numeric__31/12/2025 (VND),numeric__31/12/2025 (VND)_1,numeric__01/01/2025 (VND),numeric__01/01/2025 (VND)_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",54.915.604.587,-,24.933.391.662,-,54915604587.0,,24933391662.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.156.893.145,-,1.464.041.433,-,2156893145.0,,1464041433.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,96.115.358.386,(16.468.231.409),297.826.379.196,(102.253.226.773),96115358386.0,-16468231409.0,297826379196.0,-102253226773.0
Thành phẩm,Thành phẩm,Thành phẩm,13.896.035.185,(459.121.676),5.419.083.016,-,13896035185.0,-459121676.0,5419083016.0,
Hàng hóa (Không bao gồm hàng hóa bất động sản),Hàng hóa (Không bao gồm hàng hóa bất động sản),Hàng hóa (Không bao gồm hàng hóa bất động sản),1.057.537.864,-,1.071.320.183,-,1057537864.0,,1071320183.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,4.840.660.871,-,4.840.660.871,-,4840660871.0,,4840660871.0,
Tổng,Tổng,Tổng,172.982.090.038,(16.927.353.085),335.554.876.361,(102.253.226.773),172982090038.0,-16927353085.0,335554876361.0,-102253226773.0
