row_label_raw,row_label_full,col_0,2025VND'000,2024VND'000,numeric__2025VND'000,numeric__2024VND'000
Freight charges,Freight charges,Freight charges,"71,892,960","185,024,612",,
Outside services,Outside services,Outside services,"20,459,669","36,210,171",,
Salary expenses,Salary expenses,Salary expenses,"4,948,929","61,247,688",,
Others,Others,Others,"1,867,091","72,541,279",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,-,"6,685,634",,
,,,"99,168,649","361,709,384",,
