row_label_raw,row_label_full,col_0,2025Nghìn VND,2024Nghìn VND,numeric__2025Nghìn VND,numeric__2024Nghìn VND
Lãi do bán phế liệu,Lãi do bán phế liệu,Lãi do bán phế liệu,4.156.360,12.275.377,4156360.0,12275377.0
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,-,981.818,,981818.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,6.058.130,56.285.139,6058130.0,56285139.0
,,,10.214.490,69.542.334,10214490.0,69542334.0
