row_label_raw,row_label_full,col_0,2025Nghin VND,2024Nghin VND,numeric__2025Nghin VND,numeric__2024Nghin VND
Lỗ do xóa sổ xây dựng cơ bản dở dang và tài sản khác,Lỗ do xóa sổ xây dựng cơ bản dở dang và tài sản khác,Lỗ do xóa sổ xây dựng cơ bản dở dang và tài sản khác,66.226.472,544.950.624,66226472.0,544950624.0
Tiền ứng hộ từ thiện,Tiền ứng hộ từ thiện,Tiền ứng hộ từ thiện,-,100.000.000,,100000000.0
Các khoản khác,Các khoản khác,Các khoản khác,23.046.989,100.085.676,23046989.0,100085676.0
,,,89.273.461,745.036.300,89273461.0,745036300.0
