row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2025_2,1/1/2025,1/1/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2025_2,numeric__1/1/2025,numeric__1/1/2025_1
,,,Currency,Annual interest (%),VND'000,Annual interest (%),VND'000,,,,,
Secured bank borrowing (*) (**),Secured bank borrowing (*) (**),Secured bank borrowing (*) (**),VND,5.50 - 6.50,"404,919,053",6.00 - 8.11,"556,286,554",,,,,
Secured bank borrowing (*) (**),Secured bank borrowing (*) (**),Secured bank borrowing (*) (**),USD,5.00 - 6.60,"1,805,491,823",5.50 - 8.20,"2,151,538,731",,,,,
Unsecured bank borrowing,Secured bank borrowing (*) (**) > Unsecured bank borrowing,Unsecured bank borrowing,VND,6.03,"5,373,709",5.20 - 5.90,"272,701,174",,603.0,,,
Unsecured bank borrowing,Unsecured bank borrowing,Unsecured bank borrowing,USD,4.70 - 6.80,"469,258,725",7.30 - 8.40,"304,301,242",,,,,
,,,,,"2,685,043,310",,"3,284,827,701",,,,,
