row_label_raw,row_label_full,Số lượng cổ phiếu phổ thông đã phát hành đầu năm,2025 > 1.099.155.420,2024 > 1.099.155.420,numeric__2025 > 1.099.155.420,numeric__2024 > 1.099.155.420
Ảnh hưởng của việc phát hành cổ phiếu phổ thông theo chương trình lựa chọn người lao động,Ảnh hưởng của việc phát hành cổ phiếu phổ thông theo chương trình lựa chọn người lao động,Ảnh hưởng của việc phát hành cổ phiếu phổ thông theo chương trình lựa chọn người lao động,193.919,-,193919.0,
Số lượng cổ phiếu phổ thông bình quân gia quyền lưu hành trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền lưu hành trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền lưu hành trong năm,1.099.349.339,1.099.155.420,1099349339.0,1099155420.0
