row_label_raw,row_label_full,Lợi nhuận/(lỗ) thuần trong năm (Nghìn VND),2025 > 11.292.963,2024 > (1.586.598.650),numeric__2025 > 11.292.963,numeric__2024 > (1.586.598.650)
Lợi nhuận thuần phân bổ cho cổ đông không kiểm soát (Nghìn VND),Lợi nhuận thuần phân bổ cho cổ đông không kiểm soát (Nghìn VND),Lợi nhuận thuần phân bổ cho cổ đông không kiểm soát (Nghìn VND),-,51.858.035,,51858035.0
Lợi nhuận/(lỗ) thuần thuộc về cổ đông phổ thông (Nghìn VND),Lợi nhuận/(lỗ) thuần thuộc về cổ đông phổ thông (Nghìn VND),Lợi nhuận/(lỗ) thuần thuộc về cổ đông phổ thông (Nghìn VND),11.292.963,(1.638.456.685),11292963.0,-1638456685.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm (cổ phiếu),Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm (cổ phiếu),Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm (cổ phiếu),1.099.349.339,1.099.155.420,1099349339.0,1099155420.0
Lãi/(lỗ) cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi/(lỗ) cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi/(lỗ) cơ bản trên cổ phiếu (VND/cổ phiếu),10,(1.491),10.0,-1491.0
