row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Within one year,Within one year,Within one year,"23,646,310","5,776,154",,
Within two to five years,Within two to five years,Within two to five years,"12,808,548","55,995,093",,
,,,"36,454,858","61,771,247",,
