row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025 Nghìn VND,2024 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025 Nghìn VND,numeric__2024 Nghìn VND
Lợi nhuận/(lỗ) sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận/(lỗ) sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận/(lỗ) sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,11.292.963,(1.586.598.650),60.0,,11292963.0,-1586598650.0
Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,Lợi nhuận/(lỗ) thuần phân bổ cho:,,,,
Cổ đông của Công ty,Lợi nhuận/(lỗ) thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,11.292.963,(1.638.456.685),61.0,,11292963.0,-1638456685.0
Cổ đông không kiểm soát,Lợi nhuận/(lỗ) thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,-,51.858.035,62.0,,,51858035.0
,,,,,VND,VND,,,,
Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu,,,,
Lãi/(lỗ) cơ bản trên cổ phiếu,Lãi/(lỗ) trên cổ phiếu > Lãi/(lỗ) cơ bản trên cổ phiếu,Lãi/(lỗ) cơ bản trên cổ phiếu,70,33,10,(1.491),70.0,33.0,10.0,-1491.0
