row_label_raw,row_label_full,col_0,2025Nghìn VND,2024Nghìn VND,numeric__2025Nghìn VND,numeric__2024Nghìn VND
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,136.070.763,499.623.079,136070763.0,499623079.0
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,28.986.569,8.894.929,28986569.0,8894929.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,18.790.057,2.885.780,18790057.0,2885780.0
Lãi từ thoái vốn đầu tư vào công ty con,Lãi từ thoái vốn đầu tư vào công ty con,Lãi từ thoái vốn đầu tư vào công ty con,-,1.405.929.713,,1405929713.0
,,,183.847.389,1.917.333.501,183847389.0,1917333501.0
