row_label_raw,row_label_full,col_0,31/12/2025Nghìn VND,1/1/2025Nghìn VND,numeric__31/12/2025Nghìn VND,numeric__1/1/2025Nghìn VND
Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,71.211.898,210.685.794,71211898.0,210685794.0
"Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị",48.039.376,172.812.110,48039376.0,172812110.0
Các tài sản khác,Các tài sản khác,Các tài sản khác,44.596.676,164.932.413,44596676.0,164932413.0
Đền bù đất,Đền bù đất,Đền bù đất,-,431.771.817,,431771817.0
"Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác","Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác","Giải phóng mặt bằng, di đời cơ sở hạ tầngvà các chi phí khác",-,229.070.605,,229070605.0
,,,163.847.950,1.209.272.739,163847950.0,1209272739.0
