row_label_raw,row_label_full,col_0,2025,2024,numeric__2025,numeric__2024
Issued ordinary shares at the beginning of the year,Issued ordinary shares at the beginning of the year,Issued ordinary shares at the beginning of the year,"1,099,155,420","1,099,155,420",,
Effect of the issuance of ordinary shares under the Employee Stock Ownership Plan,Issued ordinary shares at the beginning of the year > Effect of the issuance of ordinary shares under the Employee Stock Ownership Plan,Effect of the issuance of ordinary shares under the Employee Stock Ownership Plan,"193,919",-,193.919,
Weighted average number of ordinary shares outstanding during the year,Weighted average number of ordinary shares outstanding during the year,Weighted average number of ordinary shares outstanding during the year,"1,099,349,339","1,099,155,420",,
