row_label_raw,row_label_full,col_0,2025Nghìn VND,2024Nghìn VND,numeric__2025Nghìn VND,numeric__2024Nghìn VND
Cước phí vận chuyển,Cước phí vận chuyển,Cước phí vận chuyển,71.892.960,185.024.612,71892960.0,185024612.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,20.459.669,36.210.171,20459669.0,36210171.0
Chi phí lương,Chi phí lương,Chi phí lương,4.948.929,61.247.688,4948929.0,61247688.0
Chi phí khác,Chi phí khác,Chi phí khác,1.867.091,72.541.279,1867091.0,72541279.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,-,6.685.634,,6685634.0
,,,99.168.649,361.709.384,99168649.0,361709384.0
