row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Cash on hand,Cash on hand,Cash on hand,544,"47,051",544.0,47.051
Cash in banks,Cash in banks,Cash in banks,"145,211,403","1,468,748,570",,
Cash equivalents,Cash equivalents,Cash equivalents,"425,000,000",-,,
,,,"570,211,947","1,468,795,621",,
