row_label_raw,row_label_full,col_0,Code,Note,2025VND'000,2024VND'000,numeric__Code,numeric__Note,numeric__2025VND'000,numeric__2024VND'000
CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,,,,
Proceeds from equity issued,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from equity issued,Proceeds from equity issued,31,,"6,741,000",-,31.0,,,
Proceeds from borrowings and bonds,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from borrowings and bonds,Proceeds from borrowings and bonds,33,,"5,531,660,670","10,860,377,253",33.0,,,
Payments to settle borrowing principals andbond issuance related costs,CASH FLOWS FROM FINANCING ACTIVITIES > Payments to settle borrowing principals andbond issuance related costs,Payments to settle borrowing principals andbond issuance related costs,34,,"(6,529,596,088)","(14,873,521,463)",34.0,,,
Net cash flows from financing activities,CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows from financing activities,Net cash flows from financing activities,40,,"(991,194,418)","(4,013,144,210)",40.0,,,
Net cash flows during the year(50 = 20 + 30 + 40),CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows during the year(50 = 20 + 30 + 40),Net cash flows during the year(50 = 20 + 30 + 40),50,,"(897,632,304)","505,910,351",50.0,,,
Cash and cash equivalents at the beginningof the year,CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the beginningof the year,Cash and cash equivalents at the beginningof the year,60,,"1,468,795,621","974,184,354",60.0,,,
Effect of exchange rate fluctuation oncash and cash equivalents,CASH FLOWS FROM FINANCING ACTIVITIES > Effect of exchange rate fluctuation oncash and cash equivalents,Effect of exchange rate fluctuation oncash and cash equivalents,61,,"(951,370)","(11,299,084)",61.0,,-951.37,
Cash and cash equivalents at the end ofthe year (70 = 50 + 60 + 61),CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the end ofthe year (70 = 50 + 60 + 61),Cash and cash equivalents at the end ofthe year (70 = 50 + 60 + 61),70,5,"570,211,947","1,468,795,621",70.0,5.0,,
