row_label_raw,row_label_full,col_0,2025VND'000,2024VND'000,numeric__2025VND'000,numeric__2024VND'000
Interest expenses,Interest expenses,Interest expenses,"1,020,071,938","1,371,669,159",,
Foreign exchange losses,Foreign exchange losses,Foreign exchange losses,"123,495,629","579,099,986",,
Borrowing fees,Borrowing fees,Borrowing fees,"86,949,074","75,517,820",,
Others,Others,Others,"22,947,176","258,109,176",,
,,,"1,253,463,817","2,284,396,141",,
