row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Approved but not contracted,Approved but not contracted,Approved but not contracted,"42,254,604","163,544,492",,
Approved and contracted,Approved but not contracted > Approved and contracted,Approved and contracted,"191,625","9,185,115",191.625,
,,,"42,446,229","172,729,607",,
