row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Other payables to other parties,Other payables to other parties,Other payables to other parties,Other payables to other parties,Other payables to other parties,,
Usance LC payable at sight (UPAS LC),Usance LC payable at sight (UPAS LC),Usance LC payable at sight (UPAS LC),-,"21,249,670",,
Other payables – short-term,Usance LC payable at sight (UPAS LC) > Other payables – short-term,Other payables – short-term,"657,343","3,826,992",657.343,
,,,"657,343","25,076,662",657.343,
