row_label_raw,row_label_full,col_0,2025VND'000,2024VND'000,numeric__2025VND'000,numeric__2024VND'000
Opening balance,Opening balance,Opening balance,"21,249,670","198,592,554",,
Addition,Addition,Addition,"2,881,844","57,948,630",,
Payments,Payments,Payments,"(24,131,514)","(235,291,514)",,
Closing balance,Closing balance,Closing balance,-,"21,249,670",,
