row_label_raw,row_label_full,col_0,31/12/2025Nghìn VND,1/1/2025Nghìn VND,numeric__31/12/2025Nghìn VND,numeric__1/1/2025Nghìn VND
Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,,
Thư tín dụng trả chậm có thanh toán trước hạn (UPAS LC),Phải trả khác cho các bên khác > Thư tín dụng trả chậm có thanh toán trước hạn (UPAS LC),Thư tín dụng trả chậm có thanh toán trước hạn (UPAS LC),-,21.249.670,,21249670.0
Phải trả khác – ngắn hạn,Phải trả khác cho các bên khác > Phải trả khác – ngắn hạn,Phải trả khác – ngắn hạn,657.343,3.826.992,657343.0,3826992.0
,,,657.343,25.076.662,657343.0,25076662.0
