row_label_raw,row_label_full,Tại ngày và cho năm kết thúc ngày 31/12/2025,Việt NamNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,IsraelNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,PhápNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,ĐứcNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,Nhật BảnNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,MỹNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,Trung QuốcNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,CanadaNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,Các nước khácNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,Tổng cộngNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__Việt NamNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__IsraelNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__PhápNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__ĐứcNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__Nhật BảnNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__MỹNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__Trung QuốcNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__CanadaNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__Các nước khácNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025,numeric__Tổng cộngNghìn VND > Tại ngày và cho năm kết thúc ngày 31/12/2025
Doanh thu thuầnbán ra ngoài,Doanh thu thuầnbán ra ngoài,Doanh thu thuầnbán ra ngoài,1.459.152.771,510.218.709,327.684.463,547.400.152,1.006.928.464,709.778.441,63.484.485,1.002.861.734,1.815.214.589,7.442.723.808,1459152771.0,510218709.0,327684463.0,547400152.0,1006928464.0,709778441.0,63484485.0,1002861734.0,1815214589.0,7442723808.0
Tài sản củabộ phận,Tài sản củabộ phận,Tài sản củabộ phận,25.688.605.725,131.404.930,105.777.900,149.530.484,73.670.044,89.471.543,66.578.506,48.874.027,106.422.145,26.460.335.304,25688605725.0,131404930.0,105777900.0,149530484.0,73670044.0,89471543.0,66578506.0,48874027.0,106422145.0,26460335304.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,279.856.832,-,-,-,-,-,-,-,-,279.856.832,279856832.0,,,,,,,,,279856832.0
,,,Việt NamNghìn VND,IsraelNghìn VND,PhápNghìn VND,ĐứcNghìn VND,Nhật BảnNghìn VND,MỹNghìn VND,Trung QuốcNghìn VND,CanadaNghìn VND,Các nước khácNghìn VND,Tổng cộngNghìn VND,,,,,,,,,,
Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,Tại ngày và cho năm kết thúc ngày 31/12/2024,,,,,,,,,,
Doanh thu thuầnbán ra ngoài,Tại ngày và cho năm kết thúc ngày 31/12/2024 > Doanh thu thuầnbán ra ngoài,Doanh thu thuầnbán ra ngoài,1.200.440.387,506.232.613,620.977.793,2.755.561.130,1.128.752.647,2.261.795.745,2.996.500.446,9.470.333,2.856.597.633,14.336.328.727,1200440387.0,506232613.0,620977793.0,2755561130.0,1128752647.0,2261795745.0,2996500446.0,9470333.0,2856597633.0,14336328727.0
Tài sản củabộ phận,Tại ngày và cho năm kết thúc ngày 31/12/2024 > Tài sản củabộ phận,Tài sản củabộ phận,26.325.556.484,79.497.692,17.066.186,94.336.380,50.734.761,162.284.006,65.162.232,-,171.889.259,26.966.527.000,26325556484.0,79497692.0,17066186.0,94336380.0,50734761.0,162284006.0,65162232.0,,171889259.0,26966527000.0
Chi tiêu vốn,Tại ngày và cho năm kết thúc ngày 31/12/2024 > Chi tiêu vốn,Chi tiêu vốn,288.237.892,-,-,170.194.164,-,-,54.755.919,22.827.659,-,536.015.634,288237892.0,,,170194164.0,,,54755919.0,22827659.0,,536015634.0
