row_label_raw,row_label_full,col_0,31/12/2025VND’000,1/1/2025VND’000,numeric__31/12/2025VND’000,numeric__1/1/2025VND’000
Long-term bonds issued,Long-term bonds issued,Long-term bonds issued,"8,221,607,757","8,198,117,852",,
Long-term borrowings,Long-term borrowings,Long-term borrowings,"397,740,261","742,383,756",,
,,,"8,619,348,018","8,940,501,608",,
Repayable within twelve months (Note 19(a)),Repayable within twelve months (Note 19(a)),Repayable within twelve months (Note 19(a)),"(132,359,088)","(373,097,665)",,
Repayable after twelve months,Repayable after twelve months,Repayable after twelve months,"8,486,988,930","8,567,403,943",,
