row_label_raw,row_label_full,Công ty liên kết,Công ty liên kết_1,Công ty liên kết_2,Công ty liên kết_3,Công ty liên kết_4,Công ty liên kết_5,numeric__Công ty liên kết_1,numeric__Công ty liên kết_2,numeric__Công ty liên kết_3,numeric__Công ty liên kết_4,numeric__Công ty liên kết_5
1,1,1,Công ty Cổ phần FIT Cosmetics,Hỗ Chí Minh,"25,35%","49,00%",Phân phối ngành hóa mỹ phẩm,,,0.2535,0.49,
2,2,2,Công ty Cổ phần Mũi Dinh Ecopark,Ninh Thuận,"49,84%","50,00%","Dịch vụ hỗ trợ liên quan đến vận tải, dịch vụ lưu trú ngắn ngày, dịch vụ ăn uống phục vụ lưu động, bán buôn đồ uống",,,0.4984,0.5,
