row_label_raw,row_label_full,col_0,31/12/2021VND,01/01/2021VND,numeric__31/12/2021VND,numeric__01/01/2021VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.160.534.794,6.603.980.964,4160534794.0,6603980964.0
- Công cụ dụng cụ chờ phân bổ,- Công cụ dụng cụ chờ phân bổ,- Công cụ dụng cụ chờ phân bổ,913.048.249,1.717.824.871,913048249.0,1717824871.0
- Chi phí chuyển giao công nghệ nhà máy Thạch dừa,- Chi phí chuyển giao công nghệ nhà máy Thạch dừa,- Chi phí chuyển giao công nghệ nhà máy Thạch dừa,1.090.434.865,1.553.123.581,1090434865.0,1553123581.0
"- Chi phí sửa chữa, bảo dưỡng tài sản cổ định","- Chi phí sửa chữa, bảo dưỡng tài sản cổ định","- Chi phí sửa chữa, bảo dưỡng tài sản cổ định",-,174.420.230,,174420230.0
- Chi phí trả trước khác,- Chi phí trả trước khác,- Chi phí trả trước khác,2.157.051.680,3.158.612.282,2157051680.0,3158612282.0
Dài hạn,Dài hạn,Dài hạn,33.133.105.569,14.535.891.854,33133105569.0,14535891854.0
- Chi phí dự án Westfood Hậu Giang chưa hoạt động,- Chi phí dự án Westfood Hậu Giang chưa hoạt động,- Chi phí dự án Westfood Hậu Giang chưa hoạt động,9.294.706.263,5.988.892.131,9294706263.0,5988892131.0
"- Chi phí bảo trì, cải tạo chờ phân bổ","- Chi phí bảo trì, cải tạo chờ phân bổ","- Chi phí bảo trì, cải tạo chờ phân bổ",126.072.339,562.053.010,126072339.0,562053010.0
- Chi phí phân bổ dự án xưởng sản xuất thạch dừa,- Chi phí phân bổ dự án xưởng sản xuất thạch dừa,- Chi phí phân bổ dự án xưởng sản xuất thạch dừa,-,834.203.465,,834203465.0
- Công cụ dụng cụ chờ phân bổ,- Công cụ dụng cụ chờ phân bổ,- Công cụ dụng cụ chờ phân bổ,8.321.857.700,2.027.256.476,8321857700.0,2027256476.0
- Chi phí cấp phép khai thác mó nước,- Chi phí cấp phép khai thác mó nước,- Chi phí cấp phép khai thác mó nước,9.701.718.250,-,9701718250.0,
- Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,5.688.751.017,5.123.486.772,5688751017.0,5123486772.0
,,,37.293.640.363,21.139.872.818,37293640363.0,21139872818.0
