row_label_raw,row_label_full,Tại ngày đầu năm > Số tăng trong năm > Số phân bổ trong năm,Năm 2021VND > 87.643.534.954 > 620.990.283.326 > (51.260.133.126),Năm 2020VND > 111.649.147.110 > - > (24.005.612.156),numeric__Năm 2021VND > 87.643.534.954 > 620.990.283.326 > (51.260.133.126),numeric__Năm 2020VND > 111.649.147.110 > - > (24.005.612.156)
Thoái một phần vốn đầu tư tại công ty con,Thoái một phần vốn đầu tư tại công ty con,Thoái một phần vốn đầu tư tại công ty con,(1.632.036.001),-,-1632036001.0,
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,655.741.649.154,87.643.534.954,655741649154.0,87643534954.0
