row_label_raw,row_label_full,col_0,Giá trị còn lại của tài sản bộ phận > 31/12/2021,Giá trị còn lại của tài sản bộ phận > 01/01/2021,"Tăng tài sản cố định hữu hình và vô hình, bắt động sản đầu tư > Năm 2021","Tăng tài sản cố định hữu hình và vô hình, bắt động sản đầu tư > Năm 2020",numeric__Giá trị còn lại của tài sản bộ phận > 31/12/2021,numeric__Giá trị còn lại của tài sản bộ phận > 01/01/2021,"numeric__Tăng tài sản cố định hữu hình và vô hình, bắt động sản đầu tư > Năm 2021","numeric__Tăng tài sản cố định hữu hình và vô hình, bắt động sản đầu tư > Năm 2020"
,,,VND,VND,VND,VND,,,,
"Lĩnh vực tư vấn, đầu tư","Lĩnh vực tư vấn, đầu tư","Lĩnh vực tư vấn, đầu tư",64.629.689.131,66.726.969.651,911.217.680,1.723.049.224,64629689131.0,66726969651.0,911217680.0,1723049224.0
"Lĩnh vực sản xuất, thương mại các sản phẩm nông nghiệp, vật tư kỹ thuật nông nghiệp","Lĩnh vực sản xuất, thương mại các sản phẩm nông nghiệp, vật tư kỹ thuật nông nghiệp","Lĩnh vực sản xuất, thương mại các sản phẩm nông nghiệp, vật tư kỹ thuật nông nghiệp",228.417.333.377,221.281.939.803,138.559.024.174,20.168.058.643,228417333377.0,221281939803.0,138559024174.0,20168058643.0
"Lĩnh vực sản xuất, kinh doanh thuộc và thiết bị y tế","Lĩnh vực sản xuất, kinh doanh thuộc và thiết bị y tế","Lĩnh vực sản xuất, kinh doanh thuộc và thiết bị y tế",484.077.914.390,293.378.541.836,224.861.934.071,5.262.208.756,484077914390.0,293378541836.0,224861934071.0,5262208756.0
Cộng,Cộng,Cộng,777.124.936.898,581.387.451.290,364.332.175.925,27.153.316.623,777124936898.0,581387451290.0,364332175925.0,27153316623.0
