row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,,
Chi phí nhân viên quản lý,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,49.491.415.535,38.602.000.486,49491415535.0,38602000486.0
"Chi phí nguyên vật liệu quản lý, dụng cụ, đồ dùng","CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nguyên vật liệu quản lý, dụng cụ, đồ dùng","Chi phí nguyên vật liệu quản lý, dụng cụ, đồ dùng",1.275.939.741,867.790.350,1275939741.0,867790350.0
Chi phí khấu hao tài sản cố định,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,7.894.816.566,7.494.323.558,7894816566.0,7494323558.0
Trích/hoàn nhập dự phòng phải thu,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Trích/hoàn nhập dự phòng phải thu,Trích/hoàn nhập dự phòng phải thu,873.907.411,2.310.869.606,873907411.0,2310869606.0
"Thuế, phí, lệ phí","CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Thuế, phí, lệ phí","Thuế, phí, lệ phí",480.671.848,442.659.389,480671848.0,442659389.0
Chi phí dịch vụ mua ngoài,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.905.155.496,21.782.129.109,29905155496.0,21782129109.0
Phân bổ lợi thể thương mại,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Phân bổ lợi thể thương mại,Phân bổ lợi thể thương mại,51.260.133.125,20.393.400.684,51260133125.0,20393400684.0
Các khoản chi phí khác,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Các khoản chi phí khác,Các khoản chi phí khác,10.066.425.684,13.667.454.461,10066425684.0,13667454461.0
,,,151.248.465.406,105.560.627.644,151248465406.0,105560627644.0
