row_label_raw,row_label_full,col_0,31/12/2021 > Giá gốc VND,31/12/2021 > Giá trị hợp lý (*) VND,01/01/2021 > Giá gốc VND,01/01/2021 > Giá trị hợp lý (*) VND,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Giá trị hợp lý (*) VND,numeric__01/01/2021 > Giá gốc VND,numeric__01/01/2021 > Giá trị hợp lý (*) VND
706.057.080.000,706.057.080.000,706.057.080.000,-,649.421.848.432,1.110.725.635.673,1.070.645.889.010,,649421848432.0,1110725635673.0,1070645889010.0
706.057.080.000,706.057.080.000,706.057.080.000,-,649.421.848.432,364.580.855.673,371.158.090.338,,649421848432.0,364580855673.0,371158090338.0
383.137.080.000,383.137.080.000,383.137.080.000,-,323.705.981.264,423.224.780.000,375.267.989.888,,323705981264.0,423224780000.0,375267989888.0
322.920.000.000,322.920.000.000,322.920.000.000,-,325.715.867.168,322.920.000.000,324.219.808.784,,325715867168.0,322920000000.0,324219808784.0
92.012.211.250,92.012.211.250,92.012.211.250,,,25.952.180.000,,,,25952180000.0,
2.272.180.000,2.272.180.000,2.272.180.000,,,2.272.180.000,,,,2272180000.0,
66.060.031.250,66.060.031.250,66.060.031.250,,,-,,,,,
23.680.000.000,66.060.031.250 > 23.680.000.000,23.680.000.000,,,23.680.000.000,,,,23680000000.0,
798.069.291.250,66.060.031.250 > 798.069.291.250,798.069.291.250,,,1.136.677.815.673,,,,1136677815673.0,
