row_label_raw,row_label_full,Trong vòng 1 năm > Trong năm thứ 2 > Từ năm thứ 3 đến năm thứ 5,31/12/2021VND > 35.011.054.950 > 32.466.054.950 > 74.094.964.682,01/01/2021VND > 31.497.674.950 > 23.860.674.950 > 15.983.765.047,numeric__31/12/2021VND > 35.011.054.950 > 32.466.054.950 > 74.094.964.682,numeric__01/01/2021VND > 31.497.674.950 > 23.860.674.950 > 15.983.765.047
Cộng,Cộng,Cộng,141.572.074.582,71.342.114.947,141572074582.0,71342114947.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,35.011.054.950,31.497.674.950,35011054950.0,31497674950.0
Số còn phải trả sau 12 tháng,Số còn phải trả sau 12 tháng,Số còn phải trả sau 12 tháng,106.561.019.632,39.844.439.997,106561019632.0,39844439997.0
