row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,1.231.820.139.907,1.150.592.142.932,1231820139907.0,1150592142932.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,1.163.285.994,1.375.588.340,1163285994.0,1375588340.0
Doanh thu cho thuê bất động sản,Doanh thu cho thuê bất động sản,Doanh thu cho thuê bất động sản,3.911.414.450,9.446.254.023,3911414450.0,9446254023.0
Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,-,46.212.830.587,,46212830587.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,-,1.923.484.500,,1923484500.0
,,,1.236.894.840.351,1.209.550.300.382,1236894840351.0,1209550300382.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,11.587.762.055,10.973.621.696,11587762055.0,10973621696.0
Giảm giá hàng bán,Giảm giá hàng bán,Giảm giá hàng bán,31.990.361,20.748.569,31990361.0,20748569.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,4.714.200.720,10.128.946.698,4714200720.0,10128946698.0
,,,16.333.953.136,21.123.316.963,16333953136.0,21123316963.0
Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,1.220.560.887.215,1.188.426.983.419,1220560887215.0,1188426983419.0
