row_label_raw,row_label_full,col_0,01/01/2020 > Giá trịVND,01/01/2020 > Số có khả năng trả nợVND,Trong nám > TăngVND,Trong nám > GiảmVND,Điều chỉnh do hợp nhất Công ty con > Giá trịVND,Điều chỉnh do hợp nhất Công ty con > VND,31/12/2021 > Giá trịVND,31/12/2021 > Số có khả năng trả nợVND,numeric__01/01/2020 > Giá trịVND,numeric__01/01/2020 > Số có khả năng trả nợVND,numeric__Trong nám > TăngVND,numeric__Trong nám > GiảmVND,numeric__Điều chỉnh do hợp nhất Công ty con > Giá trịVND,numeric__Điều chỉnh do hợp nhất Công ty con > VND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Số có khả năng trả nợVND
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,,,,,,,,
- Ngân hàng TMCP Việt Nam Thịh Vượng (8),Vay và nợ thuê tài chính dài hạn > - Ngân hàng TMCP Việt Nam Thịh Vượng (8),- Ngân hàng TMCP Việt Nam Thịh Vượng (8),2.545.000.000,2.545.000.000,-,(2.545.000.000),-,-,-,-,2545000000.0,2545000000.0,,-2545000000.0,,,,
- Ngân hàng TMCP Quân đội - CN Cần macro (9),Vay và nợ thuê tài chính dài hạn > - Ngân hàng TMCP Quân đội - CN Cần macro (9),- Ngân hàng TMCP Quân đội - CN Cần macro (9),-,-,5.751.900.000,(1.437.975.000),-,4.313.925.000,4.313.925.000,,,,5751900000.0,-1437975000.0,,4313925000.0,4313925000.0,
- Ngân hàng TMCP Ngoại thương Việt Nam (10),Vay và nợ thuê tài chính dài hạn > - Ngân hàng TMCP Ngoại thương Việt Nam (10),- Ngân hàng TMCP Ngoại thương Việt Nam (10),37.299.439.997,37.299.439.997,98.264.825.167,(33.317.170.532),-,102.247.094.632,102.247.094.632,,37299439997.0,37299439997.0,98264825167.0,-33317170532.0,,102247094632.0,102247094632.0,
,,,39.844.439.997,39.844.439.997,104.016.725.167,(37.300.145.532),-,106.561.019.632,106.561.019.632,,39844439997.0,39844439997.0,104016725167.0,-37300145532.0,,106561019632.0,106561019632.0,
