row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 130 + 140 + 150 \)),100,,883.016.799.690,1.510.449.428.243,100.0,,883016799690.0,1510449428243.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,299.197.614.989,515.263.544.879,110.0,4.0,299197614989.0,515263544879.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,267.297.614.989,12.653.544.879,111.0,,267297614989.0,12653544879.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,31.900.000.000,502.610.000.000,112.0,,31900000000.0,502610000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,546.430.640.742,947.704.703.609,130.0,,546430640742.0,947704703609.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,70.798.261.210,1.433.459.640,131.0,6.0,70798261210.0,1433459640.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,4.049.490.139,6.821.643.641,132.0,,4049490139.0,6821643641.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,7,470.400.000.000,519.900.000.000,135.0,7.0,470400000000.0,519900000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8,1.182.889.393,419.549.600.328,136.0,8.0,1182889393.0,419549600328.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,,1.003.971.509,671.867.964,140.0,,1003971509.0,671867964.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,36.384.572.450,46.809.311.791,150.0,,36384572450.0,46809311791.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,12.1,24.703.655.577,29.684.808.361,151.0,121.0,24703655577.0,29684808361.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,582.646.711,2.020.714.903,152.0,,582646711.0,2020714903.0
Thuế và các khoản phải thu Nhà nước,TÀI SẢN > Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,153,14,11.098.270.162,15.103.788.527,153.0,14.0,11098270162.0,15103788527.0
