row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2018Triệu VND,Giá trị ghi số > 1/1/2018Triệu VND,numeric__Giá trị ghi số > 31/12/2018Triệu VND,numeric__Giá trị ghi số > 1/1/2018Triệu VND
Các công cụ tài chính hương lãi suất cố định,Các công cụ tài chính hương lãi suất cố định,Các công cụ tài chính hương lãi suất cố định,Các công cụ tài chính hương lãi suất cố định,Các công cụ tài chính hương lãi suất cố định,,
Tài sản tài chính,Các công cụ tài chính hương lãi suất cố định > Tài sản tài chính,Tài sản tài chính,502.300,1.022.510,502300.0,1022510.0
Nợ phải trả tài chính,Các công cụ tài chính hương lãi suất cố định > Nợ phải trả tài chính,Nợ phải trả tài chính,(376.000),-,-376000.0,
,,,126.300,1.022.510,126300.0,1022510.0
Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,,
Nợ phải trả tài chính,Các công cụ tài chính chịu lãi suất thả nổi > Nợ phải trả tài chính,Nợ phải trả tài chính,(699.000),-,-699000.0,
