row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.482.583.245,1.775.760.000,2482583245.0,1775760000.0
Góp vốn,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Góp vốn,Góp vốn,170.000.000.000,-,170000000000.0,
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,78.607.952.213,35.676.171.158,78607952213.0,35676171158.0
Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Nội thất Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,6.950.199.260,10.137.600.000,6950199260.0,10137600000.0
Các khoản cho vay,Công ty CP Nội thất Hòa Phát > Các khoản cho vay,Các khoản cho vay,155.500.000.000,11.000.000.000,155500000000.0,11000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Nội thất Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,134.500.000.000,36.000.000.000,134500000000.0,36000000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Nội thất Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,234.130.721.310,362.215.386.374,234130721310.0,362215386374.0
Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Ông Thép Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,32.580.051.773,12.244.264.597,32580051773.0,12244264597.0
Các khoản cho vay,Công ty TNHH Ông Thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,251.100.000.000,495.450.000.000,251100000000.0,495450000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Ông Thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,251.100.000.000,495.450.000.000,251100000000.0,495450000000.0
Góp vốn,Công ty TNHH Ông Thép Hòa Phát > Góp vốn,Góp vốn,500.000.000.000,200.000.000.000,500000000000.0,200000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Ông Thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,1.410.932.406.574,897.856.090.071,1410932406574.0,897856090071.0
