row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018 > Số phải thu VND > 11.369.174,1/1/2018 > Số phải nộp VND > -,Biến động trong năm > Số phải nộp trong năm VND > 15.648.538.702,Biến động trong năm > Số đã nộp/bù trừ với thuế phải thu trong năm VND > (15.581.277.037),31/12/2018 > Số phải thu VND > 11.369.174,31/12/2018 > Số phải nộp VND > 67.261.665,numeric__1/1/2018 > Số phải thu VND > 11.369.174,numeric__1/1/2018 > Số phải nộp VND > -,numeric__Biến động trong năm > Số phải nộp trong năm VND > 15.648.538.702,numeric__Biến động trong năm > Số đã nộp/bù trừ với thuế phải thu trong năm VND > (15.581.277.037),numeric__31/12/2018 > Số phải thu VND > 11.369.174,numeric__31/12/2018 > Số phải nộp VND > 67.261.665
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,492.083.490,1.300.291.307,(1.686.965.447),-,105.409.350,,492083490.0,1300291307.0,-1686965447.0,,105409350.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,15.092.419.353,-,4.005.518.365,-,11.086.900.988,-,15092419353.0,,4005518365.0,,11086900988.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,-,4.323.319.737,(4.323.319.737),-,-,,,4323319737.0,-4323319737.0,,
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,-,535.044.239,(535.044.239),-,-,,,535044239.0,-535044239.0,,
"Thuế, phí khác","Thuế, phí khác","Thuế, phí khác",-,102.940.000,497.965.796,(600.905.796),-,-,,102940000.0,497965796.0,-600905796.0,,
,,,15.103.788.527,595.023.490,26.310.678.146,(22.727.512.256),11.098.270.162,172.671.015,15103788527.0,595023490.0,26310678146.0,-22727512256.0,11098270162.0,172671015.0
