row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,(88.565),(57.647),(146.212),-88565.0,-57647.0,-146212.0
Dự phòng (trích lập) trong năm (Thuyết minh số 29),Dự phòng (trích lập) trong năm (Thuyết minh số 29),Dự phòng (trích lập) trong năm (Thuyết minh số 29),(37.102),(431.191),(468.293),-37102.0,-431191.0,-468293.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,-,393.743,393.743,,393743.0,393743.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,(125.667),(95.095),(220.762),-125667.0,-95095.0,-220762.0
