row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,512,1.805,(2.025),292,512.0,1805.0,-2025.0,292.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,32.037,81.047,(62.037),51.047,32037.0,81047.0,-62037.0,51047.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.300,16.427,(16.756),971,1300.0,16427.0,-16756.0,971.0
,,,33.849,99.279,(80.818),52.310,33849.0,99279.0,-80818.0,52310.0
