row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,16.334.724.592,18.798.004.021,16334724592.0,18798004021.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.028.396.065,993.066.495,2028396065.0,993066495.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,687.061.509,148.598.492,687061509.0,148598492.0
Chi phí sửa chữa văn phòng,Ngắn hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,579.691.959,-,579691959.0,
Khác,Ngắn hạn > Khác,Khác,669.816.415,574.525.932,669816415.0,574525932.0
,,,20.299.690.540,20.514.194.940,20299690540.0,20514194940.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Chi phí hoa hồng môi giới, nhà mẫu","Dài hạn > Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu",50.592.355.731,36.829.474.240,50592355731.0,36829474240.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",10.639.007.176,11.928.928.510,10639007176.0,11928928510.0
Chi phí sửa chữa văn phòng,Dài hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,2.852.673.093,965.744.420,2852673093.0,965744420.0
Khác,Dài hạn > Khác,Khác,2.087.256.884,1.046.310.559,2087256884.0,1046310559.0
,,,66.171.292.884,50.770.457.729,66171292884.0,50770457729.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,86.470.983.424,71.284.652.669,86470983424.0,71284652669.0
