row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,2.513.373.536.580,1.396.963.102.468,2513373536580.0,1396963102468.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ bán căn hộ, nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ, nhà phố và đất nền","Doanh thu từ bán căn hộ, nhà phố và đất nền",1.482.034.285.694,490.607.507.429,1482034285694.0,490607507429.0
Doanh thu dịch vụ môi giới bất động sản,Trong đó: > Doanh thu dịch vụ môi giới bất động sản,Doanh thu dịch vụ môi giới bất động sản,812.275.831.514,749.959.114.416,812275831514.0,749959114416.0
Doanh thu từ hợp đồng xây dựng,Trong đó: > Doanh thu từ hợp đồng xây dựng,Doanh thu từ hợp đồng xây dựng,206.783.531.241,153.350.371.750,206783531241.0,153350371750.0
"Doanh thu từ dịch vụ quản lý, cho thuê","Trong đó: > Doanh thu từ dịch vụ quản lý, cho thuê","Doanh thu từ dịch vụ quản lý, cho thuê",9.651.563.428,3.046.108.873,9651563428.0,3046108873.0
Doanh thu từ bán bất động sản đầu tư,Trong đó: > Doanh thu từ bán bất động sản đầu tư,Doanh thu từ bán bất động sản đầu tư,2.628.324.703,-,2628324703.0,
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Hàng bán trả lại,Các khoản giảm trừ doanh thu > Hàng bán trả lại,Hàng bán trả lại,(6.856.679.120),(2.458.324.800),-6856679120.0,-2458324800.0
DOANH THU THUẦN,Các khoản giảm trừ doanh thu > DOANH THU THUẦN,DOANH THU THUẦN,2.506.516.857.460,1.394.504.777.668,2506516857460.0,1394504777668.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,2.504.495.943.105,1.393.595.686.759,2504495943105.0,1393595686759.0
Doanh thu với bên liên quan,Trong đó: > Doanh thu với bên liên quan,Doanh thu với bên liên quan,2.020.914.355,909.090.909,2020914355.0,909090909.0
