row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,28.1,2.513.373.536.580,1.396.963.102.468,,281.0,2513373536580.0,1396963102468.0
02,02,02,2. Các khoản giảm trừ doanh thu,28.1,(6.856.679.120),(2.458.324.800),,281.0,-6856679120.0,-2458324800.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.1,2.506.516.857.460,1.394.504.777.668,,281.0,2506516857460.0,1394504777668.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,29,(1.454.879.592.035),(735.259.955.275),,29.0,-1454879592035.0,-735259955275.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.051.637.265.425,659.244.822.393,,,1051637265425.0,659244822393.0
21,21,21,6. Doanh thu hoạt động tài chính,28.2,104.659.745.612,36.843.777.959,,282.0,104659745612.0,36843777959.0
22,22,22,7. Chi phí tài chính,30,(32.702.590.722),(8.494.992.425),,30.0,-32702590722.0,-8494992425.0
23,23,23,Trong đó: Chi phí lãi vay,,(31.960.525.659),(4.909.963.431),,,-31960525659.0,-4909963431.0
24,24,24,8. Phần lãi trong công ty liên kết,,72.042.670.039,66.590.908.678,,,72042670039.0,66590908678.0
25,25,25,9. Chi phí bán hàng,31,(235.752.853.790),(144.354.646.805),,31.0,-235752853790.0,-144354646805.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,(172.799.115.614),(125.097.567.013),,31.0,-172799115614.0,-125097567013.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,787.085.120.950,484.732.302.787,,,787085120950.0,484732302787.0
31,31,31,12. Thu nhập khác,32,45.458.536.128,65.594.444.012,,32.0,45458536128.0,65594444012.0
32,32,32,13. Chi phí khác,32,(11.305.515.375),(9.937.008.425),,32.0,-11305515375.0,-9937008425.0
40,40,40,14. Lợi nhuận khác,32,34.153.020.753,55.657.435.587,,32.0,34153020753.0,55657435587.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,821.238.141.703,540.389.738.374,,,821238141703.0,540389738374.0
51,51,51,16. Chi phí thuế TNDN hiện hành,33.1,(152.146.055.441),(97.933.278.406),,331.0,-152146055441.0,-97933278406.0
52,52,52,17. (Chi phí) thu nhập thuế TNDN hoãn lại,33.3,(4.668.775.094),3.160.356.170,,333.0,-4668775094.0,3160356170.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,664.423.311.168,445.616.816.138,,,664423311168.0,445616816138.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,537.203.531.050,336.628.536.350,,,537203531050.0,336628536350.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,127.219.780.118,108.988.279.788,,,127219780118.0,108988279788.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,27.4,3.487,2.738,,274.0,3487.0,2738.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,27.4,3.487,2.738,,274.0,3487.0,2738.0
