row_label_raw,row_label_full,Queen Land,Công ty liên kết,Dịch vụ môi giới,741.625.102,1.740.333.846,numeric__Công ty liên kết,numeric__Dịch vụ môi giới,numeric__741.625.102,numeric__1.740.333.846
LDG,LDG,LDG,Công ty liên kết,Dịch vụ môi giới,123.947.728,-,,,123947728.0,
,,,,,865.572.830,1.740.333.846,,,865572830.0,1740333846.0
