row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,45.458.536.128,65.594.444.012,45458536128.0,65594444012.0
- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,24.853.748.665,6.131.367.187,24853748665.0,6131367187.0
- Lãi từ giao dịch mua giá rê(Thuyết minh số 4.2),- Lãi từ giao dịch mua giá rê(Thuyết minh số 4.2),- Lãi từ giao dịch mua giá rê(Thuyết minh số 4.2),7.946.154.855,54.204.922.173,7946154855.0,54204922173.0
- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,-,454.545.455,,454545455.0
- Khác,- Khác,- Khác,12.658.632.608,4.803.609.197,12658632608.0,4803609197.0
Chi phí khác,Chi phí khác,Chi phí khác,11.305.515.375,9.937.008.425,11305515375.0,9937008425.0
- Chi phí phạt,- Chi phí phạt,- Chi phí phạt,3.895.784.905,9.074.033.377,3895784905.0,9074033377.0
- Giá trị còn lại của tài sản được thanh lý,- Giá trị còn lại của tài sản được thanh lý,- Giá trị còn lại của tài sản được thanh lý,921.363.906,389.722.667,921363906.0,389722667.0
- Khác,- Khác,- Khác,6.488.366.564,473.252.381,6488366564.0,473252381.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,34.153.020.753,55.657.435.587,34153020753.0,55657435587.0
